date_old,date,time,temp,cum_precipitation,humidity,insolation,sunshine,wind,wind_direction,sea_lvl_pressure,pressure
2019-10-03 오후 6:12:00,2019-10-03,18,24.6,4.6,60.5,10.14,21180,1.4,338.5,1007.8,998.1
2019-10-03 오후 6:13:00,2019-10-03,18,24.6,4.6,60.6,10.14,21180,2.4,350.4,1007.9,998.2
2019-10-03 오후 6:14:00,2019-10-03,18,24.5,4.6,60.8,10.14,21180,2.3,336.7,1007.9,998.2
2019-10-03 오후 6:15:00,2019-10-03,18,24.6,4.6,60.9,10.14,21180,2.2,345.9,1007.9,998.2
2019-10-03 오후 6:16:00,2019-10-03,18,24.5,4.6,60.8,10.14,21180,2.4,338.7,1007.9,998.2
2019-10-03 오후 6:17:00,2019-10-03,18,24.5,4.6,61.1,10.14,21180,1.9,326.6,1007.9,998.2
2019-10-03 오후 6:18:00,2019-10-03,18,24.5,4.6,61.3,10.14,21180,1.6,320.6,1007.9,998.2
2019-10-03 오후 6:19:00,2019-10-03,18,24.4,4.6,61.6,10.14,21180,1.5,349,1007.9,998.2
2019-10-03 오후 6:20:00,2019-10-03,18,24.4,4.6,61.8,10.14,21180,1.9,346.7,1007.9,998.2
2019-10-03 오후 6:21:00,2019-10-03,18,24.4,4.6,61.9,10.14,21180,1.6,335.1,1007.9,998.2
2019-10-03 오후 6:22:00,2019-10-03,18,24.4,4.6,61.9,10.14,21180,1.6,344.2,1008,998.3
2019-10-03 오후 6:23:00,2019-10-03,18,24.4,4.6,62,10.14,21180,1.3,338.2,1007.9,998.2
2019-10-03 오후 6:24:00,2019-10-03,18,24.3,4.6,62.3,10.14,21180,1.7,347.3,1008,998.3
2019-10-03 오후 6:25:00,2019-10-03,18,24.4,4.6,62.6,10.14,21180,2.5,350.1,1008,998.3
2019-10-03 오후 6:26:00,2019-10-03,18,24.3,4.6,62.6,10.14,21180,2,339.1,1008,998.3
2019-10-03 오후 6:27:00,2019-10-03,18,24.3,4.6,62.9,10.14,21180,1.7,339.5,1008,998.3
2019-10-03 오후 6:28:00,2019-10-03,18,24.2,4.6,63,10.14,21180,1.8,335.7,1008,998.3
2019-10-03 오후 6:29:00,2019-10-03,18,24.3,4.6,63.3,10.14,21180,2.4,334.6,1008,998.3
2019-10-03 오후 6:30:00,2019-10-03,18,24.2,4.6,63.6,10.14,21180,1.8,319.1,1008,998.3
2019-10-03 오후 6:31:00,2019-10-03,18,24.2,4.6,64.1,10.14,21180,1.5,329.8,1008.1,998.4
2019-10-03 오후 6:32:00,2019-10-03,18,24.2,4.6,64.4,10.14,21180,1.9,331,1008.1,998.4
2019-10-03 오후 6:33:00,2019-10-03,18,24.1,4.6,64.4,10.14,21180,1.7,343.7,1008.1,998.4
2019-10-03 오후 6:34:00,2019-10-03,18,24.1,4.6,64.7,10.14,21180,1.6,347.3,1008.1,998.4
2019-10-03 오후 6:35:00,2019-10-03,18,24,4.6,64.8,10.14,21180,1.7,346.2,1008.1,998.4
2019-10-03 오후 6:36:00,2019-10-03,18,24,4.6,65.1,10.14,21180,1.5,341.9,1008.1,998.4
2019-10-03 오후 6:37:00,2019-10-03,18,23.9,4.6,65.5,10.14,21180,2,349.2,1008.1,998.4
2019-10-03 오후 6:38:00,2019-10-03,18,23.9,4.6,65.8,10.14,21180,1.8,340.1,1008.1,998.4
2019-10-03 오후 6:39:00,2019-10-03,18,23.9,4.6,65.9,10.14,21180,2.4,341,1008.1,998.4
2019-10-03 오후 6:40:00,2019-10-03,18,23.8,4.6,65.9,10.14,21180,2,344,1008.1,998.4
2019-10-03 오후 6:41:00,2019-10-03,18,23.9,4.6,65.8,10.14,21180,1.7,346,1008.1,998.4
2019-10-03 오후 6:42:00,2019-10-03,18,23.8,4.6,65.8,10.14,21180,1.7,346.1,1008.1,998.4
2019-10-03 오후 6:43:00,2019-10-03,18,23.6,4.6,66,10.14,21180,1.5,352.4,1008.1,998.4
2019-10-03 오후 6:44:00,2019-10-03,18,23.7,4.6,66.3,10.14,21180,2,343,1008.2,998.5
2019-10-03 오후 6:45:00,2019-10-03,18,23.7,4.6,66.3,10.14,21180,2.3,343.3,1008.2,998.5
2019-10-03 오후 6:46:00,2019-10-03,18,23.7,4.6,66.2,10.14,21180,1.7,343.8,1008.2,998.5
2019-10-03 오후 6:47:00,2019-10-03,18,23.7,4.6,66,10.14,21180,1.9,339.2,1008.2,998.5
2019-10-03 오후 6:48:00,2019-10-03,18,23.6,4.6,66.3,10.14,21180,1.3,339.4,1008.2,998.5
2019-10-03 오후 6:49:00,2019-10-03,18,23.7,4.6,66.5,10.14,21180,1.9,340.4,1008.2,998.5
2019-10-03 오후 6:50:00,2019-10-03,18,23.6,4.6,66.7,10.14,21180,1.3,338.1,1008.3,998.6
2019-10-03 오후 6:51:00,2019-10-03,18,23.6,4.6,67.1,10.14,21180,1.7,324.4,1008.3,998.6
2019-10-03 오후 6:52:00,2019-10-03,18,23.6,4.6,67.2,10.14,21180,2.1,335.2,1008.3,998.6
2019-10-03 오후 6:53:00,2019-10-03,18,23.5,4.6,67.1,10.14,21180,1.8,326,1008.3,998.6
2019-10-03 오후 6:54:00,2019-10-03,18,23.5,4.6,67.2,10.14,21180,1.7,324.7,1008.3,998.6
2019-10-03 오후 6:55:00,2019-10-03,18,23.5,4.6,67.4,10.14,21180,1.8,338.3,1008.3,998.6
2019-10-03 오후 6:56:00,2019-10-03,18,23.4,4.6,67.6,10.14,21180,2.5,0,1008.3,998.6
2019-10-03 오후 6:57:00,2019-10-03,18,23.4,4.6,67.9,10.14,21180,1.7,341.4,1008.3,998.6
2019-10-03 오후 6:58:00,2019-10-03,18,23.4,4.6,68.1,10.14,21180,2.2,341.2,1008.3,998.6
2019-10-03 오후 6:59:00,2019-10-03,18,23.3,4.6,68.1,10.14,21180,2,347.3,1008.3,998.6
2019-10-03 오후 7:00:00,2019-10-03,19,23.4,4.6,68.3,10.14,21180,2.3,330.5,1008.3,998.6
2019-10-03 오후 7:01:00,2019-10-03,19,23.3,4.6,68.5,10.14,21180,1.9,328.4,1008.3,998.6
2019-10-03 오후 7:02:00,2019-10-03,19,23.2,4.6,68.8,10.14,21180,1.6,335.7,1008.3,998.6
2019-10-03 오후 7:03:00,2019-10-03,19,23.3,4.6,68.7,10.14,21180,1.9,337.4,1008.4,998.7
2019-10-03 오후 7:04:00,2019-10-03,19,23.2,4.6,68.5,10.14,21180,2,342.4,1008.4,998.7
2019-10-03 오후 7:05:00,2019-10-03,19,23.2,4.6,68.4,10.14,21180,2.2,324.6,1008.4,998.7
2019-10-03 오후 7:06:00,2019-10-03,19,23.1,4.6,68,10.14,21180,1.8,344.2,1008.5,998.7
2019-10-03 오후 7:07:00,2019-10-03,19,23.2,4.6,68.6,10.14,21180,2,321.9,1008.4,998.7
2019-10-03 오후 7:08:00,2019-10-03,19,23.2,4.6,68.7,10.14,21180,2,327.6,1008.6,998.8
2019-10-03 오후 7:09:00,2019-10-03,19,23.1,4.6,68.9,10.14,21180,2.3,341.7,1008.6,998.8
2019-10-03 오후 7:10:00,2019-10-03,19,23.2,4.6,68.6,10.14,21180,1.9,319.8,1008.6,998.8
2019-10-03 오후 7:11:00,2019-10-03,19,23.1,4.6,68.4,10.14,21180,2.1,337.4,1008.6,998.8
2019-10-03 오후 7:12:00,2019-10-03,19,23.2,4.6,68.5,10.14,21180,1.5,334.4,1008.6,998.8
2019-10-03 오후 7:13:00,2019-10-03,19,23.1,4.6,68.2,10.14,21180,1.6,323.4,1008.7,998.9
2019-10-03 오후 7:14:00,2019-10-03,19,23.2,4.6,68.3,10.14,21180,2,348.3,1008.7,998.9
2019-10-03 오후 7:15:00,2019-10-03,19,23.1,4.6,68.3,10.14,21180,1.8,340,1008.7,998.9
2019-10-03 오후 7:16:00,2019-10-03,19,23,4.6,68.2,10.14,21180,1.7,332.7,1008.7,998.9
2019-10-03 오후 7:17:00,2019-10-03,19,23.1,4.6,68.3,10.14,21180,1.6,332.9,1008.8,999
2019-10-03 오후 7:18:00,2019-10-03,19,23,4.6,68.3,10.14,21180,1.9,352.2,1008.8,999
2019-10-03 오후 7:19:00,2019-10-03,19,23,4.6,68.6,10.14,21180,1.9,342.8,1008.8,999
2019-10-03 오후 7:20:00,2019-10-03,19,23,4.6,68.7,10.14,21180,1.2,324.4,1008.8,999
2019-10-03 오후 7:21:00,2019-10-03,19,22.9,4.6,68.6,10.14,21180,1.3,334.9,1008.8,999
2019-10-03 오후 7:22:00,2019-10-03,19,23,4.6,68.8,10.14,21180,2.3,357,1008.8,999
2019-10-03 오후 7:23:00,2019-10-03,19,22.9,4.6,68.8,10.14,21180,1.2,344.7,1008.9,999.1
2019-10-03 오후 7:24:00,2019-10-03,19,22.9,4.6,68.7,10.14,21180,1.1,342.2,1008.9,999.1
2019-10-03 오후 7:25:00,2019-10-03,19,22.8,4.6,67.6,10.14,21180,1.6,342.4,1008.9,999.1
2019-10-03 오후 7:26:00,2019-10-03,19,22.9,4.6,67.4,10.14,21180,1.3,354.1,1008.9,999.1
2019-10-03 오후 7:27:00,2019-10-03,19,22.8,4.6,66.9,10.14,21180,1.1,350.7,1008.9,999.1
2019-10-03 오후 7:28:00,2019-10-03,19,22.9,4.6,67,10.14,21180,1.4,7.6,1008.9,999.1
2019-10-03 오후 7:29:00,2019-10-03,19,22.9,4.6,66.9,10.14,21180,1.1,12.1,1008.9,999.1
2019-10-03 오후 7:30:00,2019-10-03,19,22.8,4.6,66.9,10.14,21180,1.4,1.2,1008.9,999.1
2019-10-03 오후 7:31:00,2019-10-03,19,22.9,4.6,66.8,10.14,21180,1.6,344.1,1008.9,999.1
2019-10-03 오후 7:32:00,2019-10-03,19,22.8,4.6,66.5,10.14,21180,1.4,5.9,1008.9,999.1
2019-10-03 오후 7:33:00,2019-10-03,19,22.8,4.6,66.5,10.14,21180,0.7,4.3,1008.9,999.1
2019-10-03 오후 7:34:00,2019-10-03,19,22.7,4.6,66.5,10.14,21180,1.2,346.1,1008.9,999.1
2019-10-03 오후 7:35:00,2019-10-03,19,22.8,4.6,66.3,10.14,21180,1.2,18.9,1009,999.2
2019-10-03 오후 7:36:00,2019-10-03,19,22.7,4.6,65.7,10.14,21180,1.1,13.1,1009,999.2
2019-10-03 오후 7:37:00,2019-10-03,19,22.7,4.6,65.6,10.14,21180,1.1,2.5,1009,999.2
2019-10-03 오후 7:38:00,2019-10-03,19,22.7,4.6,65.7,10.14,21180,2.2,22,1009,999.2
2019-10-03 오후 7:39:00,2019-10-03,19,22.8,4.6,65.1,10.14,21180,1.9,30.7,1009,999.2
2019-10-03 오후 7:40:00,2019-10-03,19,22.7,4.6,65.1,10.14,21180,1.8,3.2,1009,999.2
2019-10-03 오후 7:41:00,2019-10-03,19,22.8,4.6,64.9,10.14,21180,2.4,357.9,1009,999.2
2019-10-03 오후 7:42:00,2019-10-03,19,22.6,4.6,64.7,10.14,21180,1.7,355.7,1009,999.2
2019-10-03 오후 7:43:00,2019-10-03,19,22.7,4.6,64.5,10.14,21180,1.6,347.6,1009.1,999.3
2019-10-03 오후 7:44:00,2019-10-03,19,22.6,4.6,64.4,10.14,21180,1.7,19.3,1009.1,999.3
2019-10-03 오후 7:45:00,2019-10-03,19,22.7,4.6,64.4,10.14,21180,1.4,349.4,1009.1,999.3
2019-10-03 오후 7:46:00,2019-10-03,19,22.7,4.6,64.3,10.14,21180,1.1,346.4,1009.1,999.3
2019-10-03 오후 7:47:00,2019-10-03,19,22.6,4.6,64,10.14,21180,2,0.4,1009.1,999.3
2019-10-03 오후 7:48:00,2019-10-03,19,22.6,4.6,64.5,10.14,21180,2.4,358.2,1009.1,999.3
2019-10-03 오후 7:49:00,2019-10-03,19,22.5,4.6,64.7,10.14,21180,1.3,351.7,1009.1,999.3
2019-10-03 오후 7:50:00,2019-10-03,19,22.6,4.6,64.8,10.14,21180,1.1,4,1009.2,999.4
2019-10-03 오후 7:51:00,2019-10-03,19,22.6,4.6,64.5,10.14,21180,1.1,6.5,1009.2,999.4
2019-10-03 오후 7:52:00,2019-10-03,19,22.5,4.6,64.3,10.14,21180,1.1,354.2,1009.2,999.4
2019-10-03 오후 7:53:00,2019-10-03,19,22.6,4.6,64,10.14,21180,1.1,353.6,1009.2,999.4
2019-10-03 오후 7:54:00,2019-10-03,19,22.5,4.6,63.7,10.14,21180,1.2,14.8,1009.2,999.4
2019-10-03 오후 7:55:00,2019-10-03,19,22.5,4.6,63.6,10.14,21180,1.1,359.5,1009.3,999.5
2019-10-03 오후 7:56:00,2019-10-03,19,22.6,4.6,63.8,10.14,21180,1.9,344.9,1009.3,999.5
2019-10-03 오후 7:57:00,2019-10-03,19,22.5,4.6,63.8,10.14,21180,1.7,355.9,1009.3,999.5
2019-10-03 오후 7:58:00,2019-10-03,19,22.5,4.6,64,10.14,21180,1.5,341.8,1009.3,999.5
2019-10-03 오후 7:59:00,2019-10-03,19,22.5,4.6,64.3,10.14,21180,1.6,353.5,1009.3,999.5
2019-10-03 오후 8:00:00,2019-10-03,20,22.4,4.6,64.5,10.14,21180,1.2,349.1,1009.3,999.5
2019-10-03 오후 8:01:00,2019-10-03,20,22.5,4.6,64.7,10.14,21180,1.6,358.6,1009.3,999.5
2019-10-03 오후 8:02:00,2019-10-03,20,22.4,4.6,64.5,10.14,21180,1.7,357.4,1009.3,999.5
2019-10-03 오후 8:03:00,2019-10-03,20,22.4,4.6,64.3,10.14,21180,1.3,21.8,1009.3,999.5
2019-10-03 오후 8:04:00,2019-10-03,20,22.4,4.6,64.5,10.14,21180,1.8,1.6,1009.4,999.6
2019-10-03 오후 8:05:00,2019-10-03,20,22.3,4.6,64.5,10.14,21180,1.8,0.3,1009.4,999.6
2019-10-03 오후 8:06:00,2019-10-03,20,22.4,4.6,64.7,10.14,21180,2.1,2.8,1009.4,999.6
2019-10-03 오후 8:07:00,2019-10-03,20,22.3,4.6,64.6,10.14,21180,1.2,355.4,1009.4,999.6
2019-10-03 오후 8:08:00,2019-10-03,20,22.3,4.6,64.7,10.14,21180,1.7,12.8,1009.4,999.6
2019-10-03 오후 8:09:00,2019-10-03,20,22.3,4.6,64.6,10.14,21180,2.1,10.8,1009.4,999.6
2019-10-03 오후 8:10:00,2019-10-03,20,22.2,4.6,64.7,10.14,21180,1.6,356.2,1009.4,999.6
2019-10-03 오후 8:11:00,2019-10-03,20,22.3,4.6,65,10.14,21180,1.8,0.8,1009.4,999.6
2019-10-03 오후 8:12:00,2019-10-03,20,22.2,4.6,65.3,10.14,21180,2.3,353,1009.4,999.6
2019-10-03 오후 8:13:00,2019-10-03,20,22.2,4.6,65.4,10.14,21180,2.5,5.2,1009.4,999.6
2019-10-03 오후 8:14:00,2019-10-03,20,22.1,4.6,64.9,10.14,21180,2.1,349.3,1009.5,999.7
2019-10-03 오후 8:15:00,2019-10-03,20,22.2,4.6,64.7,10.14,21180,1.2,344.7,1009.5,999.7
2019-10-03 오후 8:16:00,2019-10-03,20,22.1,4.6,64.8,10.14,21180,2.1,354,1009.5,999.7
2019-10-03 오후 8:17:00,2019-10-03,20,22.1,4.6,64.9,10.14,21180,1.8,5,1009.5,999.7
2019-10-03 오후 8:18:00,2019-10-03,20,22.2,4.6,64.9,10.14,21180,2.3,12.5,1009.5,999.7
2019-10-03 오후 8:19:00,2019-10-03,20,22.1,4.6,64.9,10.14,21180,0.9,4.7,1009.5,999.7
2019-10-03 오후 8:20:00,2019-10-03,20,22.1,4.6,64.9,10.14,21180,1.4,341.1,1009.6,999.8
2019-10-03 오후 8:21:00,2019-10-03,20,22.2,4.6,64.9,10.14,21180,1.6,358.6,1009.6,999.8
2019-10-03 오후 8:22:00,2019-10-03,20,22.1,4.6,64.7,10.14,21180,2.1,334.4,1009.6,999.8
2019-10-03 오후 8:23:00,2019-10-03,20,22.1,4.6,64.6,10.14,21180,1.8,350.8,1009.6,999.8
2019-10-03 오후 8:24:00,2019-10-03,20,22.2,4.6,64.7,10.14,21180,1.4,334.5,1009.6,999.8
2019-10-03 오후 8:25:00,2019-10-03,20,22,4.6,65,10.14,21180,1.5,347.1,1009.6,999.8
2019-10-03 오후 8:26:00,2019-10-03,20,22.1,4.6,65.1,10.14,21180,1.2,351.3,1009.6,999.8
2019-10-03 오후 8:27:00,2019-10-03,20,22,4.6,65,10.14,21180,1.2,18.1,1009.6,999.8
2019-10-03 오후 8:28:00,2019-10-03,20,22,4.6,64.7,10.14,21180,1.2,9.4,1009.6,999.8
2019-10-03 오후 8:29:00,2019-10-03,20,22.1,4.6,65,10.14,21180,1.4,357.9,1009.6,999.8
2019-10-03 오후 8:30:00,2019-10-03,20,22,4.6,65.1,10.14,21180,1.9,7.2,1009.6,999.8
2019-10-03 오후 8:31:00,2019-10-03,20,22,4.6,65.3,10.14,21180,1.8,5.5,1009.7,999.9
2019-10-03 오후 8:32:00,2019-10-03,20,22.1,4.6,64.9,10.14,21180,1.8,2.3,1009.7,999.9
2019-10-03 오후 8:33:00,2019-10-03,20,22,4.6,64.5,10.14,21180,1.7,2.6,1009.7,999.9
2019-10-03 오후 8:34:00,2019-10-03,20,22.1,4.6,64.2,10.14,21180,1.1,1.7,1009.7,999.9
2019-10-03 오후 8:35:00,2019-10-03,20,22,4.6,64,10.14,21180,1.4,359.4,1009.7,999.9
2019-10-03 오후 8:36:00,2019-10-03,20,22,4.6,64.4,10.14,21180,2.4,355.4,1009.7,999.9
2019-10-03 오후 8:37:00,2019-10-03,20,22,4.6,64.6,10.14,21180,1.4,344.3,1009.7,999.9
2019-10-03 오후 8:38:00,2019-10-03,20,21.9,4.6,64.6,10.14,21180,1.5,8.8,1009.7,999.9
2019-10-03 오후 8:39:00,2019-10-03,20,22,4.6,64.7,10.14,21180,2.6,18.3,1009.7,999.9
2019-10-03 오후 8:40:00,2019-10-03,20,21.9,4.6,64.7,10.14,21180,1.8,19.5,1009.7,999.9
2019-10-03 오후 8:41:00,2019-10-03,20,22,4.6,64.8,10.14,21180,2,8.1,1009.8,1000
2019-10-03 오후 8:42:00,2019-10-03,20,21.9,4.6,64.5,10.14,21180,2.1,13.3,1009.8,1000
2019-10-03 오후 8:43:00,2019-10-03,20,21.9,4.6,64.2,10.14,21180,1.5,345.5,1009.8,1000
2019-10-03 오후 8:44:00,2019-10-03,20,22,4.6,63.9,10.14,21180,1.1,35.9,1009.8,1000
2019-10-03 오후 8:45:00,2019-10-03,20,21.9,4.6,63.3,10.14,21180,1.4,18.6,1009.8,1000
2019-10-03 오후 8:46:00,2019-10-03,20,21.9,4.6,62.9,10.14,21180,1.1,15.1,1009.8,1000
2019-10-03 오후 8:47:00,2019-10-03,20,22,4.6,63,10.14,21180,1.7,36.6,1009.8,1000
2019-10-03 오후 8:48:00,2019-10-03,20,21.9,4.6,62.8,10.14,21180,1.1,30.1,1009.8,1000
2019-10-03 오후 8:49:00,2019-10-03,20,21.9,4.6,62.7,10.14,21180,1.8,25.3,1009.8,1000
2019-10-03 오후 8:50:00,2019-10-03,20,22,4.6,62.6,10.14,21180,1.9,45.6,1009.8,1000
2019-10-03 오후 8:51:00,2019-10-03,20,21.9,4.6,62.4,10.14,21180,2,20.4,1009.8,1000
2019-10-03 오후 8:52:00,2019-10-03,20,21.9,4.6,62.4,10.14,21180,1.9,30.1,1009.8,1000
2019-10-03 오후 8:53:00,2019-10-03,20,21.9,4.6,62.4,10.14,21180,1.8,44.2,1009.9,1000.1
2019-10-03 오후 8:54:00,2019-10-03,20,21.9,4.6,62.5,10.14,21180,2.4,23.8,1009.9,1000.1
2019-10-03 오후 8:55:00,2019-10-03,20,22,4.6,62.7,10.14,21180,1.8,20,1009.9,1000.1
2019-10-03 오후 8:56:00,2019-10-03,20,21.8,4.6,62.9,10.14,21180,1.6,25.5,1009.9,1000.1
2019-10-03 오후 8:57:00,2019-10-03,20,21.9,4.6,63.2,10.14,21180,1.8,18.6,1009.9,1000.1
2019-10-03 오후 8:58:00,2019-10-03,20,21.8,4.6,63.4,10.14,21180,2,10.5,1009.9,1000.1
2019-10-03 오후 8:59:00,2019-10-03,20,21.8,4.6,63.4,10.14,21180,1.8,26.4,1009.9,1000.1
2019-10-03 오후 9:00:00,2019-10-03,21,21.9,4.6,63.5,10.14,21180,1.8,37.2,1009.9,1000.1
2019-10-03 오후 9:01:00,2019-10-03,21,21.8,4.6,63.4,10.14,21180,2.2,25.7,1009.9,1000.1
2019-10-03 오후 9:02:00,2019-10-03,21,21.9,4.6,63.5,10.14,21180,1.8,37.4,1009.9,1000.1
2019-10-03 오후 9:03:00,2019-10-03,21,21.8,4.6,63.5,10.14,21180,1.8,59.8,1009.9,1000.1
2019-10-03 오후 9:04:00,2019-10-03,21,21.8,4.6,63.3,10.14,21180,1.4,45.3,1009.9,1000.1
2019-10-03 오후 9:05:00,2019-10-03,21,21.9,4.6,63.3,10.14,21180,2.1,47.5,1009.9,1000.1
2019-10-03 오후 9:06:00,2019-10-03,21,21.8,4.6,63.4,10.14,21180,1.1,27.2,1009.9,1000.1
2019-10-03 오후 9:07:00,2019-10-03,21,21.8,4.6,63.6,10.14,21180,2.1,48.6,1009.9,1000.1
2019-10-03 오후 9:08:00,2019-10-03,21,21.8,4.6,63.5,10.14,21180,2.4,62.1,1009.9,1000.1
2019-10-03 오후 9:09:00,2019-10-03,21,21.8,4.6,63.5,10.14,21180,1.7,34.3,1009.9,1000.1
2019-10-03 오후 9:10:00,2019-10-03,21,21.8,4.6,64,10.14,21180,2.6,57.2,1009.9,1000.1
2019-10-03 오후 9:11:00,2019-10-03,21,21.7,4.6,64.1,10.14,21180,2.2,46.1,1010,1000.2
2019-10-03 오후 9:12:00,2019-10-03,21,21.8,4.6,64.5,10.14,21180,1.4,37.7,1010,1000.2
2019-10-03 오후 9:13:00,2019-10-03,21,21.7,4.6,64.8,10.14,21180,0.8,18.1,1010,1000.2
2019-10-03 오후 9:14:00,2019-10-03,21,21.8,4.6,64.9,10.14,21180,1.2,25.7,1010,1000.2
2019-10-03 오후 9:15:00,2019-10-03,21,21.8,4.6,65.2,10.14,21180,1.7,11.7,1010,1000.2
2019-10-03 오후 9:16:00,2019-10-03,21,21.7,4.6,65.5,10.14,21180,1.8,22.8,1010,1000.2
2019-10-03 오후 9:17:00,2019-10-03,21,21.8,4.6,65.7,10.14,21180,1.8,22.1,1010,1000.2
2019-10-03 오후 9:18:00,2019-10-03,21,21.7,4.6,65.8,10.14,21180,1.8,27.5,1010,1000.2
2019-10-03 오후 9:19:00,2019-10-03,21,21.8,4.6,65.6,10.14,21180,2,27.2,1010,1000.2
2019-10-03 오후 9:20:00,2019-10-03,21,21.7,4.6,65.4,10.14,21180,1.7,24.4,1010.1,1000.3
2019-10-03 오후 9:21:00,2019-10-03,21,21.7,4.6,65.4,10.14,21180,1.4,7.5,1010,1000.2
2019-10-03 오후 9:22:00,2019-10-03,21,21.7,4.6,65.6,10.14,21180,1.7,14.5,1010.1,1000.3
2019-10-03 오후 9:23:00,2019-10-03,21,21.6,4.6,65.7,10.14,21180,2.2,16.6,1010.2,1000.3
2019-10-03 오후 9:24:00,2019-10-03,21,21.7,4.6,65.7,10.14,21180,2,9.1,1010.1,1000.3
2019-10-03 오후 9:25:00,2019-10-03,21,21.7,4.6,66.1,10.14,21180,1.5,2.3,1010.1,1000.3
2019-10-03 오후 9:26:00,2019-10-03,21,21.6,4.6,66.6,10.14,21180,1.2,338.9,1010.2,1000.3
2019-10-03 오후 9:27:00,2019-10-03,21,21.7,4.6,67.1,10.14,21180,1.8,351.8,1010.1,1000.3
2019-10-03 오후 9:28:00,2019-10-03,21,21.6,4.6,67.7,10.14,21180,1.4,347.2,1010.2,1000.3
2019-10-03 오후 9:29:00,2019-10-03,21,21.6,4.6,68.1,10.14,21180,1.8,352.9,1010.2,1000.3
2019-10-03 오후 9:30:00,2019-10-03,21,21.7,4.6,68.5,10.14,21180,1.2,347.6,1010.1,1000.3
2019-10-03 오후 9:31:00,2019-10-03,21,21.6,4.6,68.5,10.14,21180,1.6,351.8,1010.3,1000.4
2019-10-03 오후 9:32:00,2019-10-03,21,21.6,4.6,68.4,10.14,21180,1.5,358.7,1010.3,1000.4
2019-10-03 오후 9:33:00,2019-10-03,21,21.5,4.6,68.5,10.14,21180,1.7,335.4,1010.3,1000.4
2019-10-03 오후 9:34:00,2019-10-03,21,21.6,4.6,68.7,10.14,21180,1.5,330.7,1010.3,1000.4
2019-10-03 오후 9:35:00,2019-10-03,21,21.5,4.6,68.9,10.14,21180,1.1,332.4,1010.3,1000.4
2019-10-03 오후 9:36:00,2019-10-03,21,21.6,4.6,69.2,10.14,21180,1.3,314.6,1010.4,1000.5
2019-10-03 오후 9:37:00,2019-10-03,21,21.5,4.6,69.3,10.14,21180,1.8,325.8,1010.4,1000.5
2019-10-03 오후 9:38:00,2019-10-03,21,21.4,4.6,69.5,10.14,21180,1.9,321.4,1010.4,1000.5
2019-10-03 오후 9:39:00,2019-10-03,21,21.5,4.6,69.8,10.14,21180,1.9,329.7,1010.4,1000.5
2019-10-03 오후 9:40:00,2019-10-03,21,21.4,4.6,70,10.14,21180,1.9,310.9,1010.4,1000.5
2019-10-03 오후 9:41:00,2019-10-03,21,21.5,4.6,70.4,10.14,21180,2,308.7,1010.4,1000.5
2019-10-03 오후 9:42:00,2019-10-03,21,21.4,4.6,71,10.14,21180,1.8,316,1010.5,1000.6
2019-10-03 오후 9:43:00,2019-10-03,21,21.3,4.6,71.4,10.14,21180,1.4,333.8,1010.5,1000.6
2019-10-03 오후 9:44:00,2019-10-03,21,21.4,4.6,71.5,10.14,21180,1.5,346.7,1010.5,1000.6
2019-10-03 오후 9:45:00,2019-10-03,21,21.3,4.6,71.3,10.14,21180,1.9,319.2,1010.5,1000.6
2019-10-03 오후 9:46:00,2019-10-03,21,21.3,4.6,71.2,10.14,21180,2.2,329.4,1010.5,1000.6
2019-10-03 오후 9:47:00,2019-10-03,21,21.3,4.6,71.4,10.14,21180,2.1,323.5,1010.5,1000.6
2019-10-03 오후 9:48:00,2019-10-03,21,21.2,4.6,71.7,10.14,21180,1.8,323.2,1010.5,1000.6
2019-10-03 오후 9:49:00,2019-10-03,21,21.3,4.6,71.9,10.14,21180,2.1,319.6,1010.5,1000.6
2019-10-03 오후 9:50:00,2019-10-03,21,21.2,4.6,72,10.14,21180,1.9,326.6,1010.5,1000.6
2019-10-03 오후 9:51:00,2019-10-03,21,21.3,4.6,72.2,10.14,21180,1.6,328.8,1010.5,1000.6
2019-10-03 오후 9:52:00,2019-10-03,21,21.2,4.6,72.3,10.14,21180,1.7,334.3,1010.6,1000.7
2019-10-03 오후 9:53:00,2019-10-03,21,21.2,4.6,72.6,10.14,21180,1.6,356.4,1010.6,1000.7
2019-10-03 오후 9:54:00,2019-10-03,21,21.2,4.6,72.7,10.14,21180,1.7,341.4,1010.6,1000.7
2019-10-03 오후 9:55:00,2019-10-03,21,21.1,4.6,72.7,10.14,21180,1.6,357.5,1010.6,1000.7
2019-10-03 오후 9:56:00,2019-10-03,21,21.2,4.6,72.5,10.14,21180,1.5,344.5,1010.6,1000.7
2019-10-03 오후 9:57:00,2019-10-03,21,21.1,4.6,72.3,10.14,21180,1.4,342,1010.7,1000.8
2019-10-03 오후 9:58:00,2019-10-03,21,21.2,4.6,72.4,10.14,21180,1.7,16.7,1010.7,1000.8
2019-10-03 오후 9:59:00,2019-10-03,21,21.1,4.6,72.6,10.14,21180,1.1,345.3,1010.7,1000.8
2019-10-03 오후 10:00:00,2019-10-03,22,21.2,4.6,72.4,10.14,21180,1.2,355.5,1010.7,1000.8
2019-10-03 오후 10:01:00,2019-10-03,22,21.1,4.6,72.1,10.14,21180,1.4,346,1010.7,1000.8
2019-10-03 오후 10:02:00,2019-10-03,22,21.1,4.6,72.3,10.14,21180,1.7,338.3,1010.7,1000.8
